task_group,task_id,experiment,method_id,method_label,trial_row_index,trial_index,participant,choice_index,ground_truth_choice,trial_nll,has_history,num_history_choices,dataset_label_in_json,source_type,source_file,source_prompt_file,prompt_participant,mapped_choice_index,mapped_choice
Wu_spatial,wu2018generalisation_exp1,exp1,context_free_centaur,Context-free Centaur,347,347,69,107,16,0.6640625,True,107,History-Only,json,context_free_eval/wu2018generalisation_exp1_context_free_results.json,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,context_free_centaur,Context-free Centaur,348,348,69,108,17,0.4765625,True,108,History-Only,json,context_free_eval/wu2018generalisation_exp1_context_free_results.json,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,context_free_centaur,Context-free Centaur,349,349,69,109,13,3.59375,True,109,History-Only,json,context_free_eval/wu2018generalisation_exp1_context_free_results.json,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,context_free_centaur,Context-free Centaur,350,350,69,110,12,3.109375,True,110,History-Only,json,context_free_eval/wu2018generalisation_exp1_context_free_results.json,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,context_free_centaur,Context-free Centaur,351,351,69,111,13,1.25,True,111,History-Only,json,context_free_eval/wu2018generalisation_exp1_context_free_results.json,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,context_free_centaur,Context-free Centaur,352,352,69,112,11,2.390625,True,112,History-Only,json,context_free_eval/wu2018generalisation_exp1_context_free_results.json,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,context_free_centaur,Context-free Centaur,353,353,69,113,10,0.69140625,True,113,History-Only,json,context_free_eval/wu2018generalisation_exp1_context_free_results.json,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,context_free_centaur,Context-free Centaur,354,354,69,114,14,2.84375,True,114,History-Only,json,context_free_eval/wu2018generalisation_exp1_context_free_results.json,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,context_free_centaur,Context-free Centaur,355,355,69,115,19,4.59375,True,115,History-Only,json,context_free_eval/wu2018generalisation_exp1_context_free_results.json,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,context_free_centaur,Context-free Centaur,356,356,69,116,20,0.95703125,True,116,History-Only,json,context_free_eval/wu2018generalisation_exp1_context_free_results.json,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,context_free_centaur,Context-free Centaur,357,357,69,117,18,2.21875,True,117,History-Only,json,context_free_eval/wu2018generalisation_exp1_context_free_results.json,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,context_free_centaur,Context-free Centaur,358,358,69,118,17,0.72265625,True,118,History-Only,json,context_free_eval/wu2018generalisation_exp1_context_free_results.json,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,context_free_centaur,Context-free Centaur,359,359,69,119,21,2.21875,True,119,History-Only,json,context_free_eval/wu2018generalisation_exp1_context_free_results.json,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,0,,,,,1.265547752380371,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,1,,,,,0.15914900600910187,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,2,,,,,0.09706807881593704,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,3,,,,,0.39328062534332275,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,4,,,,,0.5130630135536194,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,5,,,,,5.330226421356201,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,6,,,,,3.619509220123291,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,7,,,,,3.2287731170654297,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,8,,,,,2.552633047103882,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,9,,,,,3.976822853088379,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,10,,,,,2.2415430545806885,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,11,,,,,4.232532501220703,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,12,,,,,0.4146357476711273,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,13,,,,,4.002963542938232,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,14,,,,,3.7060956954956055,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,15,,,,,3.9397168159484863,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,16,,,,,3.4738194942474365,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,17,,,,,3.2145731449127197,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,18,,,,,2.7069575786590576,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,19,,,,,1.2107269763946533,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,20,,,,,3.724398612976074,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,21,,,,,0.5093434453010559,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,22,,,,,3.8413243293762207,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,23,,,,,1.9662137031555176,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,24,,,,,0.5900675654411316,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,25,,,,,2.747432231903076,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,26,,,,,5.614802360534668,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,27,,,,,2.731168270111084,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,28,,,,,3.2365407943725586,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,29,,,,,2.3983380794525146,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,30,,,,,2.6358280181884766,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,31,,,,,4.24894380569458,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,32,,,,,4.80635929107666,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,33,,,,,4.1318359375,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,34,,,,,3.707005739212036,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,35,,,,,1.6264032125473022,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,36,,,,,0.5559588074684143,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,37,,,,,2.058701753616333,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,38,,,,,1.665172815322876,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,39,,,,,2.033818244934082,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,40,,,,,2.2440953254699707,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,41,,,,,3.2982289791107178,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,42,,,,,2.368891477584839,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,43,,,,,2.488126039505005,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,44,,,,,1.7067745923995972,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,45,,,,,1.9315197467803955,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,46,,,,,3.097637414932251,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,47,,,,,2.880492925643921,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,48,,,,,0.8931322693824768,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,49,,,,,0.6585268378257751,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,50,,,,,0.37703999876976013,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,51,,,,,1.2519444227218628,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,52,,,,,1.6570144891738892,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,53,,,,,3.1166274547576904,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,54,,,,,1.8649181127548218,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,55,,,,,3.3946988582611084,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,56,,,,,1.1661368608474731,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,57,,,,,0.36775925755500793,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,58,,,,,2.747868061065674,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,59,,,,,1.6303985118865967,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,60,,,,,3.665952205657959,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,61,,,,,2.7805898189544678,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,62,,,,,2.734339714050293,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,63,,,,,4.162173271179199,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,64,,,,,2.554638385772705,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,65,,,,,1.3976662158966064,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,66,,,,,2.4647741317749023,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,67,,,,,4.737107276916504,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,68,,,,,1.2385541200637817,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,69,,,,,3.698451519012451,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,70,,,,,2.944775104522705,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,71,,,,,2.2850043773651123,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,72,,,,,2.6610159873962402,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,73,,,,,1.4272552728652954,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,74,,,,,4.447357654571533,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,75,,,,,2.3844046592712402,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,76,,,,,1.8055613040924072,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,77,,,,,2.0450267791748047,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,78,,,,,4.076480388641357,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,79,,,,,4.044737815856934,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,80,,,,,2.6045093536376953,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,81,,,,,4.292781829833984,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,82,,,,,1.131696105003357,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,83,,,,,0.9304348826408386,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,84,,,,,3.7699897289276123,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,85,,,,,2.2897603511810303,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,86,,,,,1.6332906484603882,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,87,,,,,3.1864237785339355,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,88,,,,,2.2541184425354004,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,89,,,,,4.499022483825684,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,90,,,,,4.046060085296631,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,91,,,,,1.804843783378601,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,92,,,,,1.4403290748596191,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,93,,,,,1.0731111764907837,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,94,,,,,1.0089969635009766,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,95,,,,,0.6798211932182312,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,96,,,,,1.9459937810897827,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,97,,,,,3.6810805797576904,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,98,,,,,2.891231060028076,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,99,,,,,1.9679455757141113,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
Wu_spatial,wu2018generalisation_exp1,exp1,centaur_full_context_simulation,Centaur full-context simulation,100,,,,,2.4742343425750732,,,,pth,original/results/custom_metrics_full_log_likelihoods_marcelbinz-Llama-3.1-Centaur-70B-adapter.pth,,,,
